,code,name,eps,eps_yoy,bvps,roe,epcf,net_profits,profits_yoy,distrib,report_date,period
891,000665,湖北广电,0.53,10.42,,5.86,,33528.55,10.56,10派0.8,04-12,2017_4
892,600933,爱柯迪,0.65,-5.8,,22.06,,46552.77,-3.61,,04-12,2017_4
893,300374,恒通科技,0.36,38.46,,8.3,,6993.35,39.26,10派1,04-12,2017_4
894,300617,安靠智电,1.22,-15.7,,10.66,,7980.24,9.95,10派5转5,04-12,2017_4
895,002635,安洁科技,0.61,-39.0,,9.72,,39148.01,1.13,10派1,04-12,2017_4
896,000538,云南白药,3.02,7.86,,18.55,,314498.14,7.71,10派15,04-12,2017_4
897,300278,华昌达,0.11,-47.64,,3.83,,6099.66,-47.63,,04-12,2017_4
898,603386,广东骏亚,0.4,0.0,,17.67,,6562.26,8.58,,04-12,2017_4
899,603499,翔港科技,0.58,-4.09,,14.56,,4583.2,1.24,,04-12,2017_4
900,300330,华虹计通,0.04,-123.53,,1.55,,594.91,-120.55,,04-12,2017_4
901,000682,东方电子,0.06,6.22,,3.77,,6351.77,6.35,,04-12,2017_4
902,603738,泰晶科技,0.57,-47.71,,11.46,,6453.96,9.57,10派2.3转4,04-12,2017_4
903,603869,北部湾旅,0.77,13.24,,7.48,,26956.12,58.44,10派2.5,04-12,2017_4
904,601668,中国建筑,1.07,11.46,,15.82,,3294179.9,10.28,10派2.15转4,04-12,2017_4
905,300541,先进数通,0.36,-40.98,,5.87,,4293.01,-27.86,,04-12,2017_4
906,600505,西昌电力,0.11,-26.42,,3.94,,4123.07,-26.42,10派0.35,04-12,2017_4
907,603268,松发股份,0.52,18.18,,7.77,,4574.72,16.97,10派1.6转4,04-12,2017_4
908,000665,湖北广电,0.53,10.42,,5.86,,33528.55,10.56,10派0.8,04-12,2017_4
909,600933,爱柯迪,0.65,-5.8,,22.06,,46552.77,-3.61,,04-12,2017_4
910,300374,恒通科技,0.36,38.46,,8.3,,6993.35,39.26,10派1,04-12,2017_4
911,300630,普利制药,0.86,13.16,,16.59,,9840.44,41.02,,04-12,2017_4
912,000407,胜利股份,0.07,-120.0,,2.9,,6230.25,-121.29,,04-12,2017_4
913,300278,华昌达,0.11,-47.64,,3.83,,6099.66,-47.63,,04-12,2017_4
914,603386,广东骏亚,0.4,0.0,,17.67,,6562.26,8.58,,04-12,2017_4
915,603499,翔港科技,0.58,-4.09,,14.56,,4583.2,1.24,,04-12,2017_4
916,000736,中交地产,2.08,5100.0,,21.27,,61716.52,5100.56,10派5.2送5,04-12,2017_4
917,300617,安靠智电,1.22,-15.7,,10.66,,7980.24,9.95,10派5转5,04-12,2017_4
918,002635,安洁科技,0.61,-39.0,,9.72,,39148.01,1.13,10派1,04-12,2017_4
919,000538,云南白药,3.02,7.86,,18.55,,314498.14,7.71,10派15,04-12,2017_4
920,000811,冰轮环境,0.48,-30.43,,12.51,,31446.82,4.51,10派0.8,04-11,2017_4
921,002146,荣盛发展,1.32,38.95,,22.44,,576077.0,38.88,10派4.2,04-11,2017_4
922,600069,银鸽投资,0.04,-112.5,,2.71,,5558.92,-113.92,10转3,04-11,2017_4
923,300673,佩蒂股份,1.56,16.42,,18.39,,10676.2,32.84,,04-11,2017_4
924,002690,美亚光电,0.54,17.88,,17.38,,36466.51,17.89,10派5,04-11,2017_4
925,002926,华西证券,0.49,,,8.26,,101912.48,-2.11,10派0.38,04-11,2017_4
926,002128,露天煤业,1.07,114.0,,17.43,,175461.47,112.95,10派3,04-11,2017_4
927,000609,中迪投资,0.46,2.22,,8.87,,13439.86,0.97,,04-11,2017_4
928,600501,航天晨光,0.03,0.0,,0.53,,1171.31,-19.86,,04-11,2017_4
929,601177,杭齿前进,0.03,45.6,,0.66,,1061.08,45.35,10派0.2,04-11,2017_4
930,603997,继峰股份,0.46,-22.03,,18.11,,29284.71,17.27,10派2.8,04-11,2017_4
931,600321,*ST正源,-0.0,-200.0,,-0.17,,-456.1,-209.74,,04-11,2017_4
932,002388,新亚制程,0.14,366.67,,7.18,,6496.21,496.51,10派0.2,04-11,2017_4
933,600162,香江控股,0.24,-1.17,,11.59,,81659.8,18.3,10派1.6,04-11,2017_4
934,600120,浙江东方,1.1,-16.03,,7.76,,71949.98,8.8,10派1.3转3,04-11,2017_4
935,000568,泸州老窖,1.8,30.76,,20.3,,255794.46,32.69,10派12.5,04-11,2017_4
936,000929,兰州黄河,0.09,-164.69,,2.2,,1623.6,-164.7,,04-11,2017_4
937,300572,安车检测,1.19,24.26,,14.99,,7904.8,61.21,,04-11,2017_4
938,000070,特发信息,0.42,-32.17,,14.29,,26562.32,35.67,10派0.36,04-11,2017_4
939,002800,天顺股份,0.55,3.77,,9.53,,4122.46,16.34,,04-11,2017_4
940,600023,浙能电力,0.32,-30.43,,7.24,,433446.05,-30.95,10派1.7,04-11,2017_4
941,600256,广汇能源,0.13,218.53,,5.77,,65538.4,218.77,10派0.5,04-11,2017_4
942,000780,*ST平能,0.48,-250.0,,11.13,,48379.79,-249.5,10派2,04-11,2017_4
943,002376,新北洋,0.45,21.62,,11.59,,28643.18,26.11,10派2,04-11,2017_4
944,002494,华斯股份,-0.2,-600.0,,-3.86,,-7544.65,-600.8,,04-11,2017_4
945,600746,江苏索普,0.24,244.44,,15.96,,7503.17,244.46,10派1.2,04-11,2017_4
946,002172,澳洋科技,0.21,-44.74,,12.2,,15465.86,-40.34,,04-11,2017_4
947,603365,水星家纺,1.25,26.26,,24.21,,25734.9,30.17,10派5,04-11,2017_4
948,600506,香梨股份,0.03,-158.9,,1.85,,507.7,-158.86,,04-11,2017_4
949,002361,神剑股份,0.14,-30.0,,6.46,,12443.6,-26.33,10派0.5,04-11,2017_4
950,600838,上海九百,0.24,-46.79,,7.75,,9733.35,-46.79,10派0.73,04-11,2017_4
951,300245,天玑科技,0.2,-9.09,,6.83,,5495.43,-4.88,10派0.7,04-11,2017_4
952,603387,基蛋生物,1.72,22.86,,28.7,,19398.84,40.21,,04-11,2017_4
953,000691,亚太实业,-0.03,-814.29,,-10.93,,-860.06,-738.84,,04-11,2017_4
954,600415,小商品城,0.27,42.11,,13.68,,145936.45,37.64,10派0.81,04-11,2017_4
955,601003,柳钢股份,1.03,1247.91,,44.7,,264617.63,1247.08,10派5,04-11,2017_4
956,600586,金晶科技,0.1,281.95,,3.53,,14449.03,281.99,10派0.6,04-11,2017_4
957,002433,太安堂,0.38,18.75,,6.09,,29039.86,19.34,,04-11,2017_4
958,603868,飞科电器,1.92,31.51,,38.42,,83534.76,36.22,,04-11,2017_4
959,600743,华远地产,0.35,9.38,,11.65,,81894.93,10.47,10派1,04-11,2017_4
960,000568,泸州老窖,1.8,30.76,,20.3,,255794.46,32.69,10派12.5,04-11,2017_4
961,300595,欧普康视,1.26,-43.75,,21.4,,15085.87,32.29,,04-10,2017_4
962,000526,*ST紫学,0.25,-124.71,,41.11,,2438.09,-124.71,,04-10,2017_4
963,300241,瑞丰光电,0.53,132.98,,12.32,,13418.64,168.35,10派0.5转10,04-10,2017_4
964,603516,淳中科技,1.3,11.11,,35.01,,9092.78,11.79,,04-10,2017_4
965,603598,引力传媒,0.25,108.33,,10.64,,6673.63,102.04,10派0.5,04-10,2017_4
966,002436,兴森科技,0.11,-15.38,,6.85,,16474.87,-14.46,10派0.3,04-10,2017_4
967,600352,浙江龙盛,0.76,21.92,,15.24,,247379.48,21.92,10派2.5,04-10,2017_4
968,300325,德威新材,0.02,-75.0,,1.35,,2508.16,-67.61,10派0.05,04-10,2017_4
969,002354,天神娱乐,1.17,-37.21,,13.62,,101967.62,86.5,10派0.2,04-10,2017_4
970,000059,华锦股份,1.15,1.77,,15.87,,184527.97,2.33,,04-10,2017_4
971,300212,易华录,0.54,42.53,,7.65,,20111.84,42.53,10派1.5转2,04-10,2017_4
972,603356,华菱精工,0.6,-6.25,,18.9,,5968.1,-6.62,,04-10,2017_4
973,603501,韦尔股份,0.34,-10.53,,13.39,,13715.63,-3.2,10派0.45,04-10,2017_4
974,600379,宝光股份,0.15,-0.26,,7.44,,3604.12,-0.29,10派0.25,04-10,2017_4
975,000935,四川双马,0.27,145.45,,7.23,,20366.57,140.91,10派1.75,04-10,2017_4
976,600715,文投控股,0.25,-30.56,,7.4,,43394.36,-27.81,10派0.71,04-10,2017_4
977,000525,红太阳,1.2,440.99,,13.64,,69755.57,451.81,10派5,04-10,2017_4
978,002255,海陆重工,0.16,29.75,,4.11,,9710.44,28.87,,04-10,2017_4
979,603637,镇海股份,0.34,-56.96,,6.53,,4436.44,-26.44,,04-10,2017_4
980,600117,西宁特钢,0.06,-33.33,,2.06,,5981.14,-13.83,,04-10,2017_4
981,300556,丝路视觉,0.21,-34.38,,5.77,,2355.4,-12.99,10派0.5,04-10,2017_4
982,300271,华宇软件,0.58,34.88,,16.33,,38116.61,40.29,10派0.5,04-10,2017_4
983,000586,汇源通信,0.0,-80.0,,0.34,,81.49,-73.01,,04-10,2017_4
984,603466,风语筑,1.46,40.38,,22.2,,16615.68,47.57,10派8转10,04-10,2017_4
985,601515,东风股份,0.59,15.69,,17.5,,65209.42,15.06,,04-10,2017_4
986,600596,新安股份,0.77,573.82,,12.51,,53273.54,586.87,10派2,04-10,2017_4
987,000158,常山北明,0.21,-25.0,,6.05,,35509.5,1.48,10派0.5,04-10,2017_4
988,600230,沧州大化,4.36,245.78,,60.35,,128304.24,245.77,10派5转4,04-10,2017_4
989,000632,三木集团,0.05,48.03,,1.95,,2454.87,48.11,,04-10,2017_4
990,600868,梅雁吉祥,0.06,70.75,,5.15,,11636.0,70.6,10派0.2,04-10,2017_4
991,600557,康缘药业,0.61,0.0,,11.29,,37378.27,0.01,10派0.6,04-10,2017_4
992,300498,温氏股份,1.29,-52.28,,21.65,,675111.9,-42.74,10派4,04-10,2017_4
993,603909,合诚股份,0.62,-5.87,,10.33,,6223.0,7.58,10派1.25,04-10,2017_4
994,603036,如通股份,0.18,-58.14,,3.76,,3621.87,-45.29,,04-10,2017_4
995,600290,华仪电气,0.08,-233.33,,1.45,,5982.65,-223.55,10派0.2,04-10,2017_4
996,300316,晶盛机电,0.39,69.57,,11.33,,38664.25,89.76,10派1转3,04-10,2017_4
997,002846,英联股份,0.24,-61.29,,9.03,,4540.18,-18.08,,04-10,2017_4
998,001965,招商公路,0.6,-10.19,,8.64,,336819.5,14.62,10派2.19,04-10,2017_4
999,603161,科华控股,1.07,7.0,,17.5,,10656.8,6.21,,04-10,2017_4
1000,002626,金达威,0.77,50.98,,20.26,,47405.06,58.14,10派4,04-10,2017_4
1001,603289,泰瑞机器,0.52,8.33,,15.11,,8351.42,13.41,,04-10,2017_4
1002,002683,宏大爆破,0.23,155.56,,5.56,,16263.74,159.67,10派1,04-10,2017_4
1003,000778,新兴铸管,0.28,130.05,,5.73,,109303.18,148.29,10派1.5,04-10,2017_4
1004,603737,三棵树,1.76,18.12,,16.72,,17597.46,31.66,10派5.5转3,04-10,2017_4
1005,002395,双象股份,0.07,-63.18,,1.39,,1308.95,-63.18,,04-10,2017_4
1006,600122,宏图高科,0.53,35.06,,7.26,,60819.62,36.1,10派0.55,04-10,2017_4
1007,002664,长鹰信质,0.64,10.34,,14.12,,25582.47,10.77,10派0.65,04-10,2017_4
1008,000561,烽火电子,0.12,-20.0,,5.77,,6970.38,-21.01,,04-10,2017_4
1009,600470,六国化工,0.14,-158.33,,1.85,,7560.27,-160.66,10派0.5,04-10,2017_4
1010,603708,家家悦,0.66,-29.03,,13.07,,31074.03,23.68,10派4,04-10,2017_4
1011,002359,北讯集团,0.21,-284.85,,5.04,,21763.13,-549.51,,04-10,2017_4
1012,603823,百合花,0.59,-22.37,,10.92,,13298.41,-4.54,10派1.8,04-10,2017_4
1013,000881,中广核技,0.37,-43.43,,7.42,,38886.16,24.67,10派0.37,04-10,2017_4
1014,603955,大千生态,0.96,-10.03,,8.26,,7834.15,12.46,10派1转3,04-10,2017_4
1015,002087,新野纺织,0.36,31.46,,9.43,,29217.84,40.84,10派0.4,04-10,2017_4
1016,603318,派思股份,0.15,150.0,,10.28,,5486.3,134.2,10派0.15,04-10,2017_4
1017,300284,苏交科,0.82,20.22,,13.93,,46386.13,22.32,10派1.6转4,04-10,2017_4
1018,300314,戴维医疗,0.16,-27.27,,6.17,,4703.32,-24.34,10派0.5,04-10,2017_4
1019,300341,麦迪电气,0.26,14.5,,12.27,,13032.42,14.65,10派0.55,04-10,2017_4
1020,002364,中恒电气,0.11,-62.07,,2.74,,6377.43,-59.71,10派1,04-10,2017_4
1021,600019,宝钢股份,0.86,56.36,,12.24,,1917033.76,113.82,10派4.5,04-10,2017_4
1022,300057,万顺股份,0.18,5.17,,3.38,,7961.97,5.19,10派0.5,04-10,2017_4
1023,002043,兔宝宝,0.44,37.5,,20.75,,36488.24,40.43,10派2.3,04-10,2017_4
1024,603369,今世缘,0.71,18.78,,18.11,,89587.69,18.79,10派2.5,04-10,2017_4
1025,300443,金雷风电,0.63,-65.31,,9.63,,15027.75,-28.4,,04-10,2017_4
1026,000826,启迪桑德,1.27,1.52,,11.01,,125115.22,15.7,10派4转4,04-10,2017_4
1027,002025,航天电器,0.73,19.67,,13.81,,31139.22,19.28,10派2.5,04-10,2017_4
1028,600866,星湖科技,-0.25,-750.4,,-15.93,,-15827.32,-751.16,,04-10,2017_4
1029,002381,双箭股份,0.26,100.0,,6.79,,11251.55,108.73,10派1,04-10,2017_4
1030,300589,江龙船艇,0.32,-44.6,,18.71,,3500.85,-4.98,,04-10,2017_4
1031,002031,巨轮智能,0.03,102.8,,2.14,,6370.18,101.93,10派0.01,04-10,2017_4
1032,300371,汇中股份,0.54,23.29,,11.39,,6524.11,23.28,10派1.5,04-10,2017_4
1033,002508,老板电器,1.54,-7.78,,31.66,,146121.35,21.08,10派7.5,04-10,2017_4
1034,300627,华测导航,1.16,1.32,,20.79,,12910.65,26.45,,04-10,2017_4
1035,300263,隆华节能,0.05,201.73,,1.89,,4601.49,201.75,10派0.1,04-10,2017_4
1036,300558,贝达药业,0.64,-36.63,,12.98,,25772.74,-30.12,10派1.5,04-10,2017_4
1037,603058,永吉股份,0.22,0.09,,11.46,,9382.1,0.09,10派0.6,04-10,2017_4
1038,600375,华菱星马,0.1,-28.57,,2.05,,5585.45,-26.07,,04-10,2017_4
1039,002811,亚泰国际,0.6,9.09,,8.51,,10775.78,33.16,10派2,04-10,2017_4
1040,300683,海特生物,1.65,-18.72,,13.77,,14238.96,-9.34,10派3,04-09,2017_4
1041,002890,弘宇股份,0.7,-7.89,,10.45,,4010.26,6.17,,04-09,2017_4
1042,300238,冠昊生物,0.22,-15.38,,3.98,,5747.52,-12.08,10派0.5,04-09,2017_4
1043,300616,尚品宅配,3.71,17.78,,18.0,,38004.5,48.74,10派10转8,04-09,2017_4
1044,300552,万集科技,0.35,-57.32,,5.08,,3790.33,-45.34,10派0.7,04-05,2017_4
1045,300493,润欣科技,0.18,-56.1,,11.26,,5441.48,10.34,,04-05,2017_4
1046,300140,中环装备,0.22,-15.81,,5.9,,7597.86,-15.74,10派0.5,04-05,2017_4
1047,300196,长海股份,0.48,-63.08,,8.65,,20194.05,-21.62,10派1,04-05,2017_4
1048,300539,横河模具,0.15,-68.09,,8.62,,3147.14,-16.16,,04-05,2017_4
1049,601179,中国西电,0.18,-20.45,,4.71,,89863.06,-20.33,10派0.53,04-05,2017_4
1050,603822,嘉澳环保,0.7,8.97,,7.83,,5098.63,18.88,10派2.14,04-05,2017_4
1051,002062,宏润建设,0.25,19.05,,10.33,,27195.23,16.72,10派0.5,04-04,2017_4
1052,002587,奥拓电子,0.22,-4.35,,12.32,,13201.41,53.0,10派1,04-04,2017_4
1053,002537,海联金汇,0.33,-45.0,,6.11,,41394.58,77.72,10派0.5,04-04,2017_4
1054,603005,晶方科技,0.42,82.61,,5.56,,9569.17,81.39,10派0.85,04-04,2017_4
1055,002029,七匹狼,0.42,20.0,,5.96,,31657.92,18.48,10派1,04-04,2017_4
1056,002578,闽发铝业,0.04,0.0,,2.61,,3833.04,116.89,10派0.2,04-04,2017_4
1057,300087,荃银高科,0.15,50.0,,8.5,,6246.19,103.61,10派1,04-04,2017_4
1058,600693,东百集团,0.28,144.8,,12.14,,24741.22,144.85,10派1,04-04,2017_4
1059,000547,航天发展,0.19,11.76,,5.09,,27612.58,13.16,,04-04,2017_4
1060,002353,杰瑞股份,0.07,-46.15,,0.86,,6778.96,-43.82,10派1.2,04-04,2017_4
1061,002638,勤上股份,0.06,-113.83,,1.64,,8419.67,-119.7,,04-04,2017_4
1062,000540,中天金融,0.45,-29.64,,13.5,,208154.94,-29.18,10派0.5转5,04-04,2017_4
1063,600084,中葡股份,-0.08,-807.96,,-3.76,,-8988.02,-806.32,,04-04,2017_4
1064,300218,安利股份,-0.08,-128.55,,-1.69,,-1666.29,-128.54,,04-04,2017_4
1065,002760,凤形股份,-0.97,-908.33,,-16.17,,-8509.57,-931.84,,04-04,2017_4
1066,002313,日海通讯,0.33,50.0,,5.11,,10202.08,51.22,10派0.35,04-04,2017_4
1067,002900,哈三联,1.06,-4.5,,16.78,,18107.55,3.36,10派5转5,04-04,2017_4
1068,300121,阳谷华泰,0.72,28.57,,27.16,,20354.13,29.83,10派3,04-04,2017_4
1069,002099,海翔药业,0.22,46.67,,6.9,,34221.72,52.08,10派1,04-04,2017_4
1070,000981,银亿股份,0.4,100.0,,9.58,,160129.33,211.61,10派7,04-04,2017_4
1071,002051,中工国际,1.33,-3.62,,19.24,,148407.04,15.98,10派3.5,04-04,2017_4
1072,600901,江苏租赁,0.43,,2.66,17.46,,101062.91,22.92,10派1.2,04-04,2017_4
1073,002758,华通医药,0.2,-31.03,,7.55,,4206.38,4.75,10派0.8,04-04,2017_4
1074,000702,正虹科技,0.06,694.74,,3.47,,1611.33,695.92,,04-04,2017_4
1075,002312,*ST三泰,0.22,-123.16,,9.26,,30239.62,-123.19,,04-04,2017_4
1076,002338,奥普光电,0.16,-63.64,,5.02,,3846.83,-26.89,10派0.3,04-04,2017_4
1077,002920,德赛西威,1.37,4.58,,41.37,,61644.5,4.43,,04-04,2017_4
1078,600563,法拉电子,1.88,8.67,,19.56,,42358.08,8.73,10派12,04-04,2017_4
1079,300598,诚迈科技,0.49,-41.67,,9.36,,3937.58,-22.12,,04-04,2017_4
1080,002803,吉宏股份,0.69,60.47,,17.04,,8003.43,86.14,,04-04,2017_4
1081,002320,海峡股份,0.45,21.62,,6.57,,22779.03,45.21,10派2转3,04-04,2017_4
1082,300420,五洋停车,0.16,-46.67,,6.49,,7756.69,6.71,10派0.6转4,04-04,2017_4
1083,000510,金路集团,0.11,16.26,,8.06,,6752.36,16.27,10派0.4,04-04,2017_4
1084,600792,云煤能源,-0.05,-200.0,,-1.65,,-4863.87,-200.2,,04-04,2017_4
1085,603766,隆鑫通用,0.46,-55.77,,15.89,,96455.09,11.43,10派3.3,04-04,2017_4
1086,002451,摩恩电气,0.13,550.0,,8.92,,5922.62,580.57,,04-04,2017_4
1087,002551,尚荣医疗,0.26,0.0,,9.58,,17516.02,53.44,10派0.5,04-04,2017_4
1088,300164,通源石油,0.1,100.4,,2.85,,4412.33,100.79,10派0.2,04-04,2017_4
1089,002731,萃华珠宝,0.42,7.69,,5.42,,6256.12,7.45,10派0.5,04-04,2017_4
1090,601366,利群股份,0.49,-7.55,,10.18,,39453.06,9.03,10派2,04-04,2017_4
1091,300441,鲍斯股份,0.42,100.0,,11.42,,15097.17,113.81,10派1,04-04,2017_4
1092,300466,赛摩电气,0.05,-76.19,,2.15,,2555.4,-54.74,,04-04,2017_4
1093,002518,科士达,0.64,-4.48,,17.72,,37143.94,25.55,10派2,04-04,2017_4
1094,002474,榕基软件,0.05,32.08,,2.31,,3276.32,31.87,10派0.1,04-04,2017_4
1095,300074,华平股份,0.06,-52.28,,2.95,,3432.03,-51.47,,04-04,2017_4
1096,000697,炼石有色,0.1,-252.06,,3.96,,5789.32,-252.2,,04-03,2017_4
1097,600695,绿庭投资,0.07,-10.19,,6.37,,4763.88,-10.23,,04-03,2017_4
1098,000430,张家界,0.19,0.0,,6.48,,6736.22,10.15,,04-03,2017_4
1099,600243,青海华鼎,0.05,-133.33,,1.2,,2095.89,-131.73,10派0.15,04-03,2017_4
1100,002173,创新医疗,0.31,19.23,,3.92,,14074.31,22.69,10派1,04-03,2017_4
1101,603429,集友股份,0.84,-18.55,,22.33,,9915.5,87.78,,04-03,2017_4
1102,601126,四方股份,0.29,-19.44,,6.14,,23801.19,-19.57,10派1.78,04-03,2017_4
1103,300066,三川智慧,0.08,-40.81,,5.32,,7909.36,-40.79,10派0.2,04-03,2017_4
1104,300149,量子高科,0.14,-6.67,,7.33,,5780.95,-11.04,10派0.4,04-03,2017_4
1105,002630,华西能源,0.26,-6.05,,6.06,,19270.42,-6.03,10派0.3转6,04-03,2017_4
1106,603659,璞泰来,1.19,23.96,,32.45,,45086.58,27.47,,04-03,2017_4
1107,002398,建研集团,0.56,14.29,,8.66,,19109.13,14.23,10派2转10,04-03,2017_4
1108,300073,当升科技,0.68,25.97,,17.22,,25017.43,151.97,10派1.3,04-03,2017_4
1109,000025,特力A,0.22,145.79,,7.2,,6686.28,145.88,,04-03,2017_4
1110,002009,天奇股份,0.23,-17.86,,4.34,,8476.64,-18.45,10派0.5,04-03,2017_4
1111,600558,大西洋,0.05,5.66,,2.52,,4695.53,5.65,10派0.2,04-03,2017_4
1112,600066,宇通客车,1.41,-22.95,,22.15,,312919.39,-22.62,10派5,04-03,2017_4
1113,603912,佳力图,0.7,29.63,,23.36,,8226.46,40.75,,04-03,2017_4
1114,300424,航新科技,0.28,-37.78,,7.49,,6669.66,11.42,,04-03,2017_4
1115,603811,诚意药业,0.87,-18.69,,13.62,,6923.84,1.57,10派4.2,04-03,2017_4
1116,300492,山鼎设计,0.25,4.17,,6.74,,2061.31,2.27,,04-03,2017_4
1117,000902,新洋丰,0.52,20.93,,12.56,,68015.07,20.79,10派2,04-03,2017_4
1118,002083,孚日股份,0.45,7.14,,12.63,,41020.32,8.47,10派3,04-03,2017_4
1119,002601,龙蟒佰利,1.25,190.7,,19.14,,250241.4,466.02,10派5.5,04-03,2017_4
1120,002360,同德化工,0.25,18.32,,9.42,,9612.92,16.18,10派1.5,04-03,2017_4
1121,603010,万盛股份,0.36,-38.98,,8.54,,9106.98,-39.09,,04-03,2017_4
1122,600855,航天长峰,0.03,-82.14,,1.16,,1031.7,-82.13,,04-03,2017_4
1123,600391,航发科技,0.14,7.69,,2.66,,4687.39,10.16,10派0.3,04-03,2017_4
1124,600021,上海电力,0.39,-10.09,,6.98,,92802.39,1.26,10派2,04-03,2017_4
1125,002535,林州重机,0.04,100.0,,1.14,,3506.81,137.74,,04-03,2017_4
1126,000090,天健集团,0.5,34.74,,9.35,,60162.12,34.74,10派2转2,04-03,2017_4
1127,002593,日上集团,0.1,0.0,,3.71,,6784.81,-1.45,10派0.5,04-03,2017_4
1128,600763,通策医疗,0.68,61.9,,23.39,,21657.47,59.05,10派0.3,04-03,2017_4
1129,300106,西部牧业,-1.74,569.23,,-45.8,,-36702.11,602.91,,04-03,2017_4
1130,600768,宁波富邦,0.53,286.86,,70.86,,7065.41,285.8,,04-03,2017_4
1131,300430,诚益通,0.52,-5.45,,7.3,,8960.14,66.74,10派0.56转5,04-03,2017_4
1132,600063,皖维高新,0.05,-28.57,,1.92,,8525.35,-22.64,10派0.15,04-03,2017_4
1133,600128,弘业股份,0.05,-46.39,,0.88,,1226.4,-46.39,10派0.5,04-03,2017_4
1134,002500,山西证券,0.14,-17.65,,3.31,,40890.13,-12.57,10派0.9,04-03,2017_4
1135,002583,海能达,0.14,-44.0,,5.0,,24486.29,-39.06,10派0.25,04-03,2017_4
1136,000572,海马汽车,-0.6,-531.86,,-14.15,,-99435.91,-531.9,,04-03,2017_4
1137,601011,宝泰隆,0.11,57.14,,3.35,,16170.42,73.24,10派0.5,04-03,2017_4
1138,300699,光威复材,0.77,6.94,,12.85,,23719.85,18.99,,04-03,2017_4
1139,002765,蓝黛传动,0.3,-51.61,,11.18,,12557.1,-2.38,10派0.5,04-03,2017_4
1140,603602,纵横通信,0.9,0.0,,13.75,,5994.69,11.62,10派1.5转4,04-03,2017_4
1141,300401,花园生物,0.72,200.0,,16.07,,13040.33,197.91,10派1.4转15,04-03,2017_4
1142,300538,同益股份,0.33,-45.0,,4.71,,1843.56,-33.95,,04-03,2017_4
1143,600171,上海贝岭,0.26,333.33,,8.82,,17365.35,358.75,10派0.8,04-03,2017_4
1144,300154,瑞凌股份,0.19,18.75,,5.52,,8578.69,17.11,10派2,04-03,2017_4
1145,600469,风神股份,-0.85,-666.67,,-21.78,,-47499.32,-661.78,,04-03,2017_4
1146,002887,绿茵生态,2.61,-9.06,,16.11,,17835.49,3.75,,04-03,2017_4
1147,300568,星源材质,0.56,-66.67,,8.62,,10679.17,-31.29,,04-03,2017_4
1148,002058,威尔泰,0.02,-51.0,,1.5,,281.64,-46.29,10派0.1,04-03,2017_4
1149,300334,津膜科技,-0.24,-239.78,,-5.16,,-6656.74,-240.45,,04-03,2017_4
1150,000723,美锦能源,0.26,-13.33,,14.3,,106493.04,56.69,,04-03,2017_4
1151,300529,健帆生物,0.69,32.69,,22.21,,28441.4,40.72,10派3.5,04-03,2017_4
1152,300056,三维丝,0.11,-81.67,,3.1,,4210.86,-80.91,,04-03,2017_4
1153,300172,中电环保,0.23,4.55,,10.26,,11816.16,8.36,10派0.5,04-03,2017_4
1154,000528,柳工,0.29,555.25,,3.6,,32293.0,555.56,10派1.5,04-03,2017_4
1155,002118,紫鑫药业,0.29,123.08,,9.46,,37157.74,127.73,,04-03,2017_4
1156,600782,新钢股份,1.09,503.88,,29.86,,311062.22,518.51,10派0.9,04-03,2017_4
1157,002174,游族网络,0.76,11.76,,21.12,,65589.05,11.57,10派0.75,04-03,2017_4
1158,002738,中矿资源,0.28,-0.14,,8.21,,5479.16,2.59,10派0.5,04-03,2017_4
1159,603444,吉比特,8.53,-22.24,,29.58,,60971.27,4.14,,04-03,2017_4
1160,300400,劲拓股份,0.33,-22.16,,17.43,,8033.68,54.17,,04-03,2017_4
1161,002851,麦格米特,0.69,-16.51,,10.06,,11705.33,6.73,10派1.5转5,04-03,2017_4
1162,603026,石大胜华,0.92,9.52,,12.04,,18643.27,9.34,10派6,04-03,2017_4
1163,300150,世纪瑞尔,0.09,-47.06,,2.89,,4674.56,-48.51,10派1,04-03,2017_4
1164,300227,光韵达,0.42,256.23,,10.52,,6137.92,279.22,10派0.6转5,04-03,2017_4
1165,603383,顶点软件,1.35,20.54,,13.86,,10190.83,44.59,10派5转4,04-03,2017_4
1166,603559,中通国脉,0.21,-66.51,,5.31,,2784.98,-34.53,,04-03,2017_4
1167,603608,天创时尚,0.48,9.09,,12.0,,18793.84,60.25,,04-03,2017_4
1168,600598,北大荒,0.44,6.04,,13.27,,77998.53,6.11,10派2.7,04-03,2017_4
1169,600105,永鼎股份,0.31,14.81,,11.1,,29151.73,16.36,10派1送3,04-03,2017_4
1170,000060,中金岭南,0.46,206.67,,12.01,,106699.29,230.1,10派2.5转5,04-03,2017_4
1171,300620,光库科技,0.73,-3.26,,15.3,,5993.27,20.92,,04-03,2017_4
1172,300192,科斯伍德,0.02,-86.67,,1.0,,576.48,-83.99,,04-03,2017_4
1173,300685,艾德生物,1.38,23.21,,20.54,,9406.58,40.33,,04-03,2017_4
1174,300310,宜通世纪,0.27,-30.77,,7.58,,23132.62,35.49,10派0.51,04-03,2017_4
1175,600380,健康元,1.36,372.11,,33.73,,213304.04,372.52,10派1.8,04-03,2017_4
1176,603776,永安行,6.46,298.77,,52.0,,51644.91,343.85,,04-02,2017_4
1177,600161,天坛生物,1.76,245.1,,41.52,,117994.27,350.74,10派2送3,04-02,2017_4
